date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:25	55268/55268	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:03:04%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-1914.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-1914.webp	(from https://gulshangroup.com/csr/)
11:32:25	29308/29308	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:59:02%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-32-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-32-1.webp	(from https://gulshangroup.com/csr/)
11:32:25	47798/47798	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:28:32%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-33-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-33-1.webp	(from https://gulshangroup.com/csr/)
11:32:25	64428/64428	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:55:14%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-34-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-34-1.webp	(from https://gulshangroup.com/csr/)
11:32:26	61720/61720	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:55:14%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-35-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-35-1.webp	(from https://gulshangroup.com/csr/)
11:32:26	68892/68892	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:53:52%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-36-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-36-1.webp	(from https://gulshangroup.com/csr/)
11:32:26	52468/52468	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:04:32%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-37-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-37-1.webp	(from https://gulshangroup.com/csr/)
11:32:26	69244/69244	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:09:06%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-38-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-38-1.webp	(from https://gulshangroup.com/csr/)
11:32:27	46172/46172	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:40:22%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-39-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-39-1.webp	(from https://gulshangroup.com/csr/)
11:32:27	62260/62260	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:04:46%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-40-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-40-1.webp	(from https://gulshangroup.com/csr/)
11:32:27	62260/62260	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:02:12%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-41-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-41-1.webp	(from https://gulshangroup.com/csr/)
11:32:27	53816/53816	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:51:10%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-42-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-42-1.webp	(from https://gulshangroup.com/csr/)
11:32:27	52406/52406	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:40:22%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-43-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-43-1.webp	(from https://gulshangroup.com/csr/)
11:32:28	54818/54818	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:28:28%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-44-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-44-1.webp	(from https://gulshangroup.com/csr/)
11:32:28	58486/58486	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:58:02%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-45-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-45-1.webp	(from https://gulshangroup.com/csr/)
11:32:28	62166/62166	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:59:52%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-46-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-46-1.webp	(from https://gulshangroup.com/csr/)
11:32:28	52604/52604	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:58:42%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-47-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-47-1.webp	(from https://gulshangroup.com/csr/)
11:32:29	45642/45642	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:30:00%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-48-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-48-1.webp	(from https://gulshangroup.com/csr/)
11:32:29	47388/47388	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:51:08%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-49-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-49-1.webp	(from https://gulshangroup.com/csr/)
11:32:29	58356/58356	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:40:02%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-83-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-83-1.webp	(from https://gulshangroup.com/csr/)
11:32:29	46020/46020	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:05:24%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-84-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-84-1.webp	(from https://gulshangroup.com/csr/)
11:32:29	56160/56160	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:51:10%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-85-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-85-1.webp	(from https://gulshangroup.com/csr/)
11:32:30	52478/52478	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:28:32%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-86-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-86-1.webp	(from https://gulshangroup.com/csr/)
11:32:30	46458/46458	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:58:42%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-87-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-87-1.webp	(from https://gulshangroup.com/csr/)
11:32:30	53682/53682	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:07:22%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-55-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-55-1.webp	(from https://gulshangroup.com/csr/)
11:32:30	39644/39644	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:28:32%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-56-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-56-1.webp	(from https://gulshangroup.com/csr/)
11:32:31	48604/48604	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:30:00%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-57-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-57-1.webp	(from https://gulshangroup.com/csr/)
11:32:31	54770/54770	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:28:32%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-58-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-58-1.webp	(from https://gulshangroup.com/csr/)
11:32:31	37278/37278	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:09:46%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-59-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-59-1.webp	(from https://gulshangroup.com/csr/)
11:32:31	37278/37278	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:58:18%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-60-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-60-1.webp	(from https://gulshangroup.com/csr/)
11:32:32	51830/51830	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:10:24%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-61-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-61-1.webp	(from https://gulshangroup.com/csr/)
11:32:32	58190/58190	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:53:52%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-62-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-62-1.webp	(from https://gulshangroup.com/csr/)
11:32:32	74690/74690	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:40:02%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-63-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-63-1.webp	(from https://gulshangroup.com/csr/)
11:32:32	59698/59698	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:30:00%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-64-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-64-1.webp	(from https://gulshangroup.com/csr/)
11:32:32	52182/52182	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:58:52%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-65-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-65-1.webp	(from https://gulshangroup.com/csr/)
11:32:33	52108/52108	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:53:22%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-66-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-66-1.webp	(from https://gulshangroup.com/csr/)
11:32:33	58382/58382	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:51:10%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-67-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-67-1.webp	(from https://gulshangroup.com/csr/)
11:32:33	54374/54374	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:58:42%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-68-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-68-1.webp	(from https://gulshangroup.com/csr/)
11:32:33	49676/49676	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:50:02%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-69-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-69-1.webp	(from https://gulshangroup.com/csr/)
11:32:34	36244/36244	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:40:22%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-70-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-70-1.webp	(from https://gulshangroup.com/csr/)
11:32:34	53360/53360	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:08:12%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-71-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-71-1.webp	(from https://gulshangroup.com/csr/)
11:32:34	51818/51818	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:53:52%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-72-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-72-1.webp	(from https://gulshangroup.com/csr/)
11:32:34	65928/65928	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:39:46%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-73-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-73-1.webp	(from https://gulshangroup.com/csr/)
11:32:34	37842/37842	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:30:00%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-74-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-74-1.webp	(from https://gulshangroup.com/csr/)
11:32:35	42122/42122	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:51:10%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-75-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-75-1.webp	(from https://gulshangroup.com/csr/)
11:32:35	25920/25920	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:08:16%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-76-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-76-1.webp	(from https://gulshangroup.com/csr/)
11:32:35	33192/33192	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:28:32%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-77-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-77-1.webp	(from https://gulshangroup.com/csr/)
11:32:35	68492/68492	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:39:46%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-50-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-50-1.webp	(from https://gulshangroup.com/csr/)
11:32:36	74574/74574	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:36:42%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-51-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-51-1.webp	(from https://gulshangroup.com/csr/)
11:32:36	61718/61718	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:05:56%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-52-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-52-1.webp	(from https://gulshangroup.com/csr/)
11:32:36	69900/69900	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:28:28%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-53-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-53-1.webp	(from https://gulshangroup.com/csr/)
11:32:36	77810/77810	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:04:46%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-54-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-54-1.webp	(from https://gulshangroup.com/csr/)
11:32:36	32966/32966	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:36:42%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-78-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-78-1.webp	(from https://gulshangroup.com/csr/)
11:32:37	37998/37998	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:06:20%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-79-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-79-1.webp	(from https://gulshangroup.com/csr/)
11:32:37	73042/73042	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:06:08%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-80-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-80-1.webp	(from https://gulshangroup.com/csr/)
11:32:37	50782/50782	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2002:56:04%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-81-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-81-1.webp	(from https://gulshangroup.com/csr/)
11:32:37	52804/52804	---M--	200	added ('OK')	image/webp	date:Fri,%2015%20Sep%202023%2003:06:48%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Frame-82-1.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Frame-82-1.webp	(from https://gulshangroup.com/csr/)
11:32:38	18499/18499	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/uploads/trustindex-google-widget.css?ver=1713783567&wpr_t=1715233104	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/uploads/trustindex-google-widget5482.css	(from https://gulshangroup.com/csr/)
11:32:39	3211/3211	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css?ver=1713783565&wpr_t=1715229276	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.mine642.css	(from https://gulshangroup.com/faqs/)
11:32:39	78461/78461	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/styles.css?ver=1713783566&wpr_t=1715229276	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/styles0184.css	(from https://gulshangroup.com/faqs/)
11:32:39	17752/17752	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/styless.css?ver=1713783566&wpr_t=1715229276	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/styless0184.css	(from https://gulshangroup.com/faqs/)
11:32:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20May%202024%2006:02:39%20GMT	https://gulshangroup.com/faqs/t	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/faqs/t	(from https://gulshangroup.com/faqs/)
11:32:40	11340/11340	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17&wpr_t=1715229276	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1480.css	(from https://gulshangroup.com/faqs/)
11:32:40	8915/8915	---M-Z	200	added ('OK')	application/json	date:Thu,%2009%20May%202024%2006:02:40%20GMT	https://gulshangroup.com/wp-json/wp/v2/pages/362	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-json/wp/v2/pages/362.json	(from https://gulshangroup.com/faqs/)
11:32:40	2378/2378	---M-Z	200	added ('OK')	application/json	date:Thu,%2009%20May%202024%2006:02:40%20GMT	https://gulshangroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgulshangroup.com%2Ffaqs%2F	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-json/oembed/1.0/embed8140.json	(from https://gulshangroup.com/faqs/)
11:32:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20May%202024%2006:02:40%20GMT	https://gulshangroup.com/?p=362	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/indexe4db.html	(from https://gulshangroup.com/faqs/)
11:32:41	2569/2569	---M-Z	200	added ('OK')	text/xml	date:Thu,%2009%20May%202024%2006:02:40%20GMT	https://gulshangroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgulshangroup.com%2Ffaqs%2F&format=xml	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-json/oembed/1.0/embedba45	(from https://gulshangroup.com/faqs/)
11:32:41	28978/28978	---M--	200	added ('OK')	image/webp	date:Thu,%2028%20Sep%202023%2007:47:22%20GMT	https://gulshangroup.com/wp-content/uploads/2023/09/Group-21724-scaled.webp	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/uploads/2023/09/Group-21724-scaled.webp	(from https://gulshangroup.com/faqs/)
11:32:41	18499/18499	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/uploads/trustindex-google-widget.css?ver=1713783567&wpr_t=1715229276	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/uploads/trustindex-google-widget659d.css	(from https://gulshangroup.com/faqs/)
11:32:42	3211/3211	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css?ver=1713783565&wpr_t=1715232834	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min8043.css	(from https://gulshangroup.com/privacy-policy/)
11:32:42	78461/78461	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/styles.css?ver=1713783566&wpr_t=1715232834	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/stylesb52f.css	(from https://gulshangroup.com/privacy-policy/)
11:32:42	17752/17752	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/styless.css?ver=1713783566&wpr_t=1715232834	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-content/cache/min/1/wp-content/themes/bootscore-child-main/stylessb52f.css	(from https://gulshangroup.com/privacy-policy/)
11:32:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20May%202024%2006:02:42%20GMT	https://gulshangroup.com/privacy-policy/t	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/privacy-policy/t	(from https://gulshangroup.com/privacy-policy/)
11:32:43	11340/11340	---M-Z	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2006:34:59%20GMT	https://gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17&wpr_t=1715232834	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-content/cache/background-css/gulshangroup.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1115.css	(from https://gulshangroup.com/privacy-policy/)
11:32:43	6934/6934	---M-Z	200	added ('OK')	application/json	date:Thu,%2009%20May%202024%2006:02:43%20GMT	https://gulshangroup.com/wp-json/wp/v2/pages/1105	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-json/wp/v2/pages/1105.json	(from https://gulshangroup.com/privacy-policy/)
11:32:43	2066/2066	---M-Z	200	added ('OK')	application/json	date:Thu,%2009%20May%202024%2006:02:43%20GMT	https://gulshangroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgulshangroup.com%2Fprivacy-policy%2F	C:/Users/nisha/OneDrive/Desktop/realty/gulshangroup.com/wp-json/oembed/1.0/embed4472.json	(from https://gulshangroup.com/privacy-policy/)
